/Users/terrace/Library/Python/3.9/lib/python/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
Aeolia History Engine — Batch Optimizer
  Batches      : 10
  Trials/batch : 1000  (total: 10000)
  Startup/batch: 80
  Seeds        : [17, 42, 97, 137, 256]
  Params       : 33
  Variance λ   : 0.3

Loading worlds...
  seed=17 [godot]: 42 archs, 151 edges
  seed=42 [godot]: 42 archs, 150 edges
  seed=97 [godot]: 42 archs, 142 edges
  seed=137 [godot]: 42 archs, 151 edges
  seed=256 [godot]: 42 archs, 143 edges

Evaluating default params (baseline)...
  Baseline total=27.9498  mean=27.2992  std=2.1689
  Top components: nuclear_convergence=6.128  pu_gate=5.600  au_priority=4.000  serial_horizon=4.000  pop_ratio=2.000  colonial_extraction=1.740  civ_gap=0.898  lattice_latitude=0.740

Batch   Trial     Total      Mean      Std     GBest
    7    6303   21.6218   20.7059   3.0531   21.4903
    7    6304   22.8422   21.8637   3.2616   21.4903
    7    6305   21.6338   20.7210   3.0427   21.4903
    7    6306   22.0116   21.1484   2.8774   21.4903
    7    6307   22.7115   21.9242   2.6243   21.4903
    7    6308   21.5963   20.6791   3.0570   21.4903
    7    6309   23.2241   22.4954   2.4291   21.4903
    7    6310   23.0856   22.1562   3.0980   21.4903
    7    6311   22.6671   21.8976   2.5653   21.4903
    7    6312   23.8293   23.0106   2.7290   21.4903
    7    6313   23.0936   22.3508   2.4763   21.4903
    7    6314   23.4496   22.5989   2.8356   21.4903
    7    6315   22.4760   21.6582   2.7262   21.4903
    7    6316   21.5645   20.6381   3.0879   21.4903
    7    6317   22.9672   22.2098   2.5248   21.4903
    7    6318   23.1792   22.2654   3.0459   21.4903
    7    6319   21.7338   20.8327   3.0039   21.4903
    7    6320   22.6853   21.9252   2.5338   21.4903
    7    6321   21.5177   20.5894   3.0944   21.4903
    7    6322   23.5505   22.7409   2.6988   21.4903
    7    6323   24.1274   23.4708   2.1888   21.4903
    7    6324   22.3121   21.4867   2.7512   21.4903
    7    6325   22.4739   21.6528   2.7370   21.4903
    7    6326   21.6849   20.7776   3.0242   21.4903
    7    6327   21.8366   20.9445   2.9737   21.4903
    7    6328   23.0093   22.0513   3.1931   21.4903
    7    6329   22.7007   21.9369   2.5460   21.4903
    7    6330   22.6687   21.8918   2.5894   21.4903
    7    6331   21.8042   20.9160   2.9607   21.4903
    7    6332   23.0290   22.0801   3.1628   21.4903
    7    6333   21.7509   20.8513   2.9987   21.4903
    7    6334   21.8776   20.9987   2.9298   21.4903
    7    6335   22.2806   21.4439   2.7890   21.4903
    7    6336   22.8647   22.1000   2.5492   21.4903
    7    6337   21.7214   20.8294   2.9732   21.4903
    7    6338   24.0021   23.2700   2.4403   21.4903
    7    6339   23.1058   22.3628   2.4765   21.4903
    7    6340   21.8941   21.0271   2.8899   21.4903
    7    6341   21.7264   20.8251   3.0042   21.4903
    7    6342   21.7869   20.8965   2.9682   21.4903
    7    6343   23.5739   22.7273   2.8220   21.4903
    7    6344   22.2548   21.4149   2.7996   21.4903
    7    6345   21.7558   20.8586   2.9906   21.4903
    7    6346   21.8084   20.9167   2.9722   21.4903
    7    6347   22.7814   21.8025   3.2632   21.4903
    7    6348   22.8763   22.1087   2.5588   21.4903
    7    6349   21.9725   21.1108   2.8723   21.4903
    7    6350   21.5176   20.5892   3.0946   21.4903
    7    6351   21.7621   20.8649   2.9909   21.4903
    7    6352   22.0104   21.1616   2.8291   21.4903
    7    6353   22.0951   21.2428   2.8411   21.4903
    7    6354   21.9102   21.0355   2.9158   21.4903
    7    6355   22.9801   22.0280   3.1737   21.4903
    7    6356   21.5635   20.6384   3.0835   21.4903
    7    6357   21.9512   21.0865   2.8824   21.4903
    7    6358   23.9020   23.1106   2.6378   21.4903
    7    6359   22.2753   21.4624   2.7096   21.4903
    7    6360   21.7844   20.8863   2.9935   21.4903
    7    6361   21.7902   20.9058   2.9481   21.4903
    7    6362   23.0891   22.1566   3.1084   21.4903
    7    6363   21.7434   20.8378   3.0187   21.4903
    7    6364   21.7811   20.8894   2.9722   21.4903
    7    6365   21.9724   21.1081   2.8809   21.4903
    7    6366   27.5562   26.6052   3.1702   21.4903
    7    6367   22.9543   21.9882   3.2203   21.4903
    7    6368   24.2769   23.5508   2.4202   21.4903
    7    6369   26.6837   25.8446   2.7970   21.4903
    7    6370   23.4671   22.6196   2.8251   21.4903
    7    6371   23.4139   22.5447   2.8974   21.4903
    7    6372   23.0727   22.1251   3.1586   21.4903
    7    6373   22.9134   21.9644   3.1634   21.4903
    7    6374   22.3056   21.5007   2.6830   21.4903
    7    6375   24.4121   23.7380   2.2470   21.4903
    7    6376   24.5303   23.8781   2.1741   21.4903
    7    6377   21.6718   20.7712   3.0020   21.4903
    7    6378   23.4846   22.6355   2.8303   21.4903
    7    6379   23.0207   22.0701   3.1684   21.4903
    7    6380   28.5833   27.8339   2.4982   21.4903
    7    6381   21.7710   20.8723   2.9957   21.4903
    7    6382   22.0434   21.2019   2.8049   21.4903
    7    6383   23.1192   22.4167   2.3415   21.4903
    7    6384   22.0189   21.1610   2.8595   21.4903
    7    6385   22.8361   21.8789   3.1907   21.4903
    7    6386   22.4000   21.5866   2.7113   21.4903
    7    6387   23.1850   22.2714   3.0456   21.4903
    7    6388   23.6722   22.8462   2.7533   21.4903
    7    6389   21.7432   20.8477   2.9849   21.4903
    7    6390   24.0264   23.2570   2.5647   21.4903
    7    6391   23.8398   23.0181   2.7390   21.4903
    7    6392   21.7537   20.8561   2.9918   21.4903
    7    6393   24.1379   23.4815   2.1878   21.4903
    7    6394   23.9013   23.0959   2.6848   21.4903
    7    6395   23.0465   22.0995   3.1569   21.4903
    7    6396   21.6748   20.7660   3.0294   21.4903
    7    6397   21.6321   20.7172   3.0494   21.4903
    7    6398   22.9141   22.1294   2.6158   21.4903
    7    6399   22.1630   21.3225   2.8017   21.4903
    7    6400   22.9676   22.0030   3.2153   21.4903
    7    6401   22.3182   21.4897   2.7619   21.4903
    7    6402   23.3141   22.4381   2.9199   21.4903
    7    6403   24.7645   24.1490   2.0516   21.4903
    7    6404   22.1047   21.2646   2.8003   21.4903
    7    6405   21.5972   20.6783   3.0630   21.4903
    7    6406   21.8692   20.9830   2.9539   21.4903
    7    6407   22.8867   21.9209   3.2194   21.4903
    7    6408   22.0944   21.2564   2.7934   21.4903
    7    6409   21.5646   20.6426   3.0734   21.4903
    7    6410   23.5248   22.6794   2.8181   21.4903
    7    6411   24.2920   23.5561   2.4533   21.4903
    7    6412   22.4666   21.6579   2.6957   21.4903
    7    6413   22.4093   21.5993   2.7002   21.4903
    7    6414   21.8035   20.9162   2.9578   21.4903
    7    6415   23.3369   22.4629   2.9132   21.4903
    7    6416   21.6881   20.7824   3.0192   21.4903
    7    6417   22.7122   21.9198   2.6414   21.4903
    7    6418   21.5396   20.6130   3.0888   21.4903
    7    6419   21.9610   21.0929   2.8937   21.4903
    7    6420   22.7908   21.8167   3.2469   21.4903
    7    6421   22.9285   22.1645   2.5465   21.4903
    7    6422   21.6176   20.7090   3.0287   21.4903
    7    6423   21.9402   21.0746   2.8854   21.4903
    7    6424   21.7329   20.8369   2.9868   21.4903
    7    6425   21.6351   20.7301   3.0167   21.4903
    7    6426   21.9849   21.1234   2.8715   21.4903
    7    6427   22.7939   22.0356   2.5274   21.4903
    7    6428   21.5994   20.6800   3.0645   21.4903
    7    6429   24.0325   23.2467   2.6191   21.4903
    7    6430   21.6161   20.7072   3.0298   21.4903
    7    6431   22.0308   21.1681   2.8756   21.4903
    7    6432   21.8442   20.9612   2.9432   21.4903
    7    6433   21.7677   20.8687   2.9965   21.4903
    7    6434   21.9662   21.1015   2.8822   21.4903
    7    6435   23.7747   23.0578   2.3898   21.4903
    7    6436   23.0978   22.3699   2.4263   21.4903
    7    6437   21.9921   21.1449   2.8239   21.4903
    7    6438   21.6871   20.7801   3.0235   21.4903
    7    6439   22.9997   22.2638   2.4531   21.4903
    7    6440   24.8683   24.2094   2.1964   21.4903
    7    6441   21.7379   20.8444   2.9782   21.4903
    7    6442   24.2685   23.5408   2.4258   21.4903
    7    6443   21.8912   21.0215   2.8990   21.4903
    7    6444   22.4894   21.7214   2.5598   21.4903
    7    6445   22.0574   21.2172   2.8007   21.4903
    7    6446   24.0055   23.3180   2.2918   21.4903
    7    6447   22.1190   21.2780   2.8033   21.4903
    7    6448   22.8419   21.8943   3.1588   21.4903
    7    6449   22.0245   21.1649   2.8656   21.4903
    7    6450   23.3581   22.4867   2.9047   21.4903
    7    6451   23.0537   22.3083   2.4847   21.4903
    7    6452   23.0867   22.1487   3.1266   21.4903
    7    6453   24.0200   23.2424   2.5919   21.4903
    7    6454   21.8680   20.9991   2.8961   21.4903
    7    6455   21.6823   20.7857   2.9887   21.4903
    7    6456   22.2176   21.3810   2.7889   21.4903
    7    6457   22.8437   21.8665   3.2573   21.4903
    7    6458   26.7933   25.9642   2.7636   21.4903
    7    6459   26.0419   25.1164   3.0851   21.4903
    7    6460   21.9351   21.0779   2.8574   21.4903
    7    6461   21.6271   20.7120   3.0503   21.4903
    7    6462   24.0804   23.2816   2.6627   21.4903
    7    6463   25.6493   25.1902   1.5305   21.4903
    7    6464   23.0423   22.2978   2.4815   21.4903
    7    6465   22.0308   21.1718   2.8635   21.4903
    7    6466   23.1121   22.1881   3.0799   21.4903
    7    6467   21.5346   20.6088   3.0862   21.4903
    7    6468   21.5351   20.6063   3.0960   21.4903
    7    6469   24.0531   23.3913   2.2058   21.4903
    7    6470   21.7479   20.8508   2.9903   21.4903
    7    6471   21.6880   20.7813   3.0225   21.4903
    7    6472   21.6249   20.7077   3.0574   21.4903
    7    6473   21.7137   20.8115   3.0074   21.4903
    7    6474   26.7387   25.9039   2.7826   21.4903
    7    6475   26.1706   25.2631   3.0248   21.4903
    7    6476   21.7380   20.8382   2.9991   21.4903
    7    6477   22.2787   21.4530   2.7524   21.4903
    7    6478   23.4687   22.7498   2.3961   21.4903
    7    6479   21.8090   20.9100   2.9965   21.4903
    7    6480   21.6868   20.7821   3.0158   21.4903
    7    6481   21.8104   20.9180   2.9749   21.4903
    7    6482   21.5160   20.5805   3.1184   21.4903
    7    6483   21.9789   21.1108   2.8938   21.4903
    7    6484   21.5309   20.6037   3.0906   21.4903
    7    6485   22.9458   21.9711   3.2490   21.4903
    7    6486   22.8469   21.8935   3.1778   21.4903
    7    6487   21.5808   20.6556   3.0837   21.4903
    7    6488   22.5364   21.7643   2.5736   21.4903
    7    6489   22.2337   21.4013   2.7745   21.4903
    7    6490   22.5540   21.7545   2.6652   21.4903
    7    6491   21.5684   20.6413   3.0901   21.4903
    7    6492   22.1087   21.2651   2.8119   21.4903
    7    6493   24.1843   23.4452   2.4636   21.4903
    7    6494   26.2359   25.3395   2.9880   21.4903
    7    6495   21.8555   20.9711   2.9480   21.4903
    7    6496   21.7413   20.8375   3.0126   21.4903
    7    6497   22.3316   21.5041   2.7582   21.4903
    7    6498   22.4434   21.6265   2.7233   21.4903
    7    6499   26.5081   25.6424   2.8855   21.4903
    7    6500   21.6514   20.7428   3.0287   21.4903
    7    6501   27.3867   26.6055   2.6041   21.4903
    7    6502   26.4503   25.5762   2.9136   21.4903
    7    6503   28.0020   27.1475   2.8482   21.4903
    7    6504   26.2900   25.3942   2.9861   21.4903
    7    6505   21.8474   20.9613   2.9537   21.4903
    7    6506   21.8908   21.0105   2.9343   21.4903
    7    6507   22.8509   21.8732   3.2593   21.4903
    7    6508   22.8189   21.8560   3.2097   21.4903
    7    6509   21.8911   21.0117   2.9313   21.4903
    7    6510   21.9136   21.0400   2.9118   21.4903
    7    6511   25.5428   25.0023   1.8018   21.4903
    7    6512   21.7968   20.9036   2.9772   21.4903
    7    6513   22.7005   21.9061   2.6482   21.4903
    7    6514   22.9586   22.2174   2.4707   21.4903
    7    6515   21.6195   20.7037   3.0526   21.4903
    7    6516   21.5493   20.6219   3.0911   21.4903
    7    6517   23.2051   22.4689   2.4541   21.4903
    7    6518   21.9648   21.0943   2.9019   21.4903
    7    6519   22.9681   22.0259   3.1405   21.4903
    7    6520   22.8986   21.9386   3.1999   21.4903
    7    6521   22.3950   21.5775   2.7249   21.4903
    7    6522   21.8582   20.9713   2.9561   21.4903
    7    6523   24.1271   23.3807   2.4879   21.4903
    7    6524   23.0817   22.1385   3.1440   21.4903
    7    6525   22.7534   21.7678   3.2853   21.4903
    7    6526   22.2584   21.4156   2.8092   21.4903
    7    6527   23.0174   22.0793   3.1271   21.4903
    7    6528   21.6860   20.7789   3.0237   21.4903
    7    6529   22.4310   21.6216   2.6980   21.4903
    7    6530   21.5445   20.6185   3.0867   21.4903
    7    6531   21.5472   20.6212   3.0868   21.4903
    7    6532   23.0944   22.1693   3.0836   21.4903
    7    6533   22.2717   21.4463   2.7512   21.4903
    7    6534   21.7162   20.8138   3.0081   21.4903
    7    6535   21.7726   20.8774   2.9839   21.4903
    7    6536   22.0833   21.2301   2.8438   21.4903
    7    6537   21.5179   20.5890   3.0964   21.4903
    7    6538   22.2112   21.3700   2.8039   21.4903
    7    6539   22.1123   21.2637   2.8287   21.4903
    7    6540   21.6710   20.7613   3.0324   21.4903
    7    6541   21.8717   21.0029   2.8960   21.4903
    7    6542   22.3027   21.4821   2.7353   21.4903
    7    6543   24.4090   23.7180   2.3032   21.4903
    7    6544   23.0187   22.0642   3.1818   21.4903
    7    6545   22.0505   21.1947   2.8529   21.4903
    7    6546   24.4561   23.7606   2.3184   21.4903
    7    6547   25.0312   24.4537   1.9251   21.4903
    7    6548   23.3460   22.4922   2.8461   21.4903
    7    6549   22.3667   21.5473   2.7311   21.4903
    7    6550   23.4184   22.5612   2.8574   21.4903
    7    6551   22.1391   21.3053   2.7792   21.4903
    7    6552   21.8499   20.9633   2.9553   21.4903
    7    6553   21.5225   20.5941   3.0945   21.4903
    7    6554   23.4862   22.6645   2.7391   21.4903
    7    6555   23.0111   22.0871   3.0799   21.4903
    7    6556   21.5403   20.6120   3.0941   21.4903
    7    6557   21.5564   20.6310   3.0848   21.4903
    7    6558   21.5824   20.6697   3.0422   21.4903
    7    6559   21.7804   20.8939   2.9549   21.4903
    7    6560   22.0820   21.2244   2.8587   21.4903
    7    6561   24.4558   23.7512   2.3485   21.4903
    7    6562   22.0306   21.1749   2.8525   21.4903
    7    6563   23.0498   22.1024   3.1582   21.4903
    7    6564   22.4470   21.6609   2.6206   21.4903
    7    6565   21.7690   20.8686   3.0012   21.4903
    7    6566   21.5937   20.6735   3.0673   21.4903
    7    6567   22.7721   21.7971   3.2499   21.4903
    7    6568   21.6847   20.7789   3.0193   21.4903
    7    6569   22.7702   21.7925   3.2588   21.4903
    7    6570   22.0867   21.2364   2.8342   21.4903
    7    6571   21.6522   20.7420   3.0341   21.4903
    7    6572   22.3163   21.5056   2.7022   21.4903
    7    6573   21.5108   20.5793   3.1047   21.4903
    7    6574   21.6734   20.7623   3.0370   21.4903
    7    6575   21.7827   20.8859   2.9896   21.4903
    7    6576   22.4015   21.6011   2.6680   21.4903
    7    6577   21.9800   21.1176   2.8748   21.4903
    7    6578   21.6476   20.7360   3.0388   21.4903
    7    6579   22.9846   22.0270   3.1920   21.4903
    7    6580   22.9563   22.0213   3.1165   21.4903
    7    6581   22.1384   21.2970   2.8047   21.4903
    7    6582   22.7268   21.9457   2.6035   21.4903
    7    6583   21.7421   20.8390   3.0101   21.4903
    7    6584   24.2647   23.5413   2.4114   21.4903
    7    6585   22.3345   21.5095   2.7501   21.4903
    7    6586   22.8455   21.8699   3.2522   21.4903
    7    6587   22.3996   21.5779   2.7391   21.4903
    7    6588   23.2830   22.4201   2.8763   21.4903
    7    6589   22.5998   21.8083   2.6384   21.4903
    7    6590   22.0816   21.2303   2.8379   21.4903
    7    6591   21.5724   20.6500   3.0744   21.4903
    7    6592   23.9369   23.1833   2.5120   21.4903
    7    6593   21.9747   21.1143   2.8681   21.4903
    7    6594   21.6207   20.7050   3.0524   21.4903
    7    6595   22.5414   21.7386   2.6761   21.4903
    7    6596   21.7739   20.8746   2.9977   21.4903
    7    6597   21.9457   21.0779   2.8927   21.4903
    7    6598   21.8807   21.0058   2.9164   21.4903
    7    6599   21.7271   20.8316   2.9851   21.4903
    7    6600   22.9843   22.0193   3.2168   21.4903
    7    6601   21.5818   20.6606   3.0704   21.4903
    7    6602   22.8524   21.8773   3.2501   21.4903
    7    6603   21.8235   20.9411   2.9413   21.4903
    7    6604   21.8428   20.9549   2.9597   21.4903
    7    6605   22.0250   21.1659   2.8636   21.4903
    7    6606   23.0420   22.0942   3.1593   21.4903
    7    6607   24.0678   23.3133   2.5153   21.4903
    7    6608   21.9847   21.1247   2.8669   21.4903
    7    6609   22.1410   21.2864   2.8487   21.4903
    7    6610   26.5296   25.6695   2.8671   21.4903
    7    6611   21.8315   20.9407   2.9691   21.4903
    7    6612   24.4608   23.7654   2.3180   21.4903
    7    6613   21.6705   20.7637   3.0225   21.4903
    7    6614   23.2302   22.5125   2.3923   21.4903
    7    6615   21.7219   20.8214   3.0015   21.4903
    7    6616   21.7919   20.9063   2.9520   21.4903
    7    6617   21.7527   20.8583   2.9814   21.4903
    7    6618   22.3215   21.4954   2.7535   21.4903
    7    6619   21.9830   21.1219   2.8703   21.4903
    7    6620   21.9143   21.0366   2.9259   21.4903
    7    6621   23.1241   22.3908   2.4443   21.4903
    7    6622   22.5996   21.8017   2.6596   21.4903
    7    6623   23.3248   22.4549   2.8997   21.4903
    7    6624   22.7867   21.8150   3.2389   21.4903
    7    6625   23.5463   22.8449   2.3382   21.4903
    7    6626   21.6811   20.7739   3.0241   21.4903
    7    6627   21.9942   21.1339   2.8677   21.4903
    7    6628   21.7534   20.8571   2.9875   21.4903
    7    6629   21.8767   21.0083   2.8946   21.4903
    7    6630   21.6698   20.7613   3.0285   21.4903
    7    6631   21.6035   20.6849   3.0620   21.4903
    7    6632   21.7432   20.8432   3.0002   21.4903
