/Users/terrace/Library/Python/3.9/lib/python/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
Aeolia History Engine Optimizer (Optuna TPE)
  Trials       : 10000
  Seeds        : [216089, 51, 73, 74, 11, 66, 17, 42, 97, 137, 256]
  Params       : 33
  Variance λ   : 0.3
  Results dir  : /Users/terrace/Labs/Aeolia/aeolia-godot/optimization/results

Loading worlds...
  seed=216089 [candidate]: 42 archs, 144 edges
  seed=51 [candidate]: 42 archs, 143 edges
  seed=73 [candidate]: 42 archs, 148 edges
  seed=74 [candidate]: 42 archs, 140 edges
  seed=11 [candidate]: 42 archs, 146 edges
  seed=66 [candidate]: 42 archs, 142 edges
  seed=17 [godot]: 42 archs, 151 edges
  seed=42 [godot]: 42 archs, 150 edges
  seed=97 [godot]: 42 archs, 142 edges
  seed=137 [godot]: 42 archs, 151 edges
  seed=256 [godot]: 42 archs, 143 edges

Evaluating default params (baseline)...
  Baseline total=35.5117  mean=32.8878  std=8.7463
  Components: lattice_density=0.022  reach_spread=0.181  lattice_latitude=0.339  reach_latitude=1.089  lattice_shelf=0.090  civ_gap=0.408  peak_asymmetry=0.000  edge_topology=0.135  climate_crop=0.327  yield_asymmetry=0.007  industrial_convergence=0.000  nav_weapons_coupling=0.000  security_dilemma=0.000  nuclear_emergence=0.000  pu_dependency=1.159  pu_convergence=10.727  supply_chain=0.000  cu_tech_lead=0.036  au_priority=2.727  serial_horizon=4.000  maritime_asymmetry=0.335  colonial_extraction=1.667  nuclear_convergence=7.360  df_timing=0.213  sov_ordering=0.008  sov_recovery=0.000  pop_ratio=2.000  pop_inequality=0.020  epi_correlation=0.038

Trial     Total      Mean      Std      Best
 8236   22.7942   21.8847   3.0316   21.6935
 8237   24.0882   23.5220   1.8871   21.6935
 8238   24.2378   23.3359   3.0061   21.6935
 8239   25.5460   23.9651   5.2695   21.6935
 8240   24.8981   23.5320   4.5538   21.6935
 8241   24.9980   24.2567   2.4708   21.6935
 8242   23.8220   22.5351   4.2898   21.6935
 8243   24.1269   23.3835   2.4777   21.6935
 8244   22.9064   21.7360   3.9013   21.6935
 8245   23.3105   21.7186   5.3061   21.6935
 8246   25.2986   24.7888   1.6995   21.6935
 8247   24.3842   23.5563   2.7597   21.6935
 8248   24.1575   22.5688   5.2957   21.6935
 8249   24.1188   23.1594   3.1981   21.6935
 8250   23.0018   21.8700   3.7728   21.6935
 8251   23.1177   22.3629   2.5159   21.6935
 8252   22.9352   22.0017   3.1117   21.6935
 8253   24.1993   23.4006   2.6623   21.6935
 8254   23.1722   22.1985   3.2456   21.6935
 8255   24.5731   24.1547   1.3945   21.6935
 8256   25.4871   24.5536   3.1119   21.6935
 8257   23.6039   22.7622   2.8054   21.6935
 8258   24.1187   22.8511   4.2254   21.6935
 8259   24.8639   24.0895   2.5812   21.6935
 8260   41.7275   39.0149   9.0421   21.6935
 8261   25.2978   24.1368   3.8701   21.6935
 8262   23.9169   22.9013   3.3856   21.6935
 8263   23.7580   23.0635   2.3152   21.6935
 8264   26.7395   25.1143   5.4172   21.6935
 8265   24.2334   23.3287   3.0157   21.6935
 8266   23.1355   22.5337   2.0059   21.6935
 8267   32.4973   30.8762   5.4035   21.6935
 8268   24.4871   23.2840   4.0105   21.6935
 8269   24.0999   23.1703   3.0989   21.6935
 8270   24.6263   23.2254   4.6697   21.6935
 8271   22.9516   21.8205   3.7706   21.6935
 8272   24.5450   23.5880   3.1900   21.6935
 8273   26.2332   25.2517   3.2715   21.6935
 8274   22.5673   21.3105   4.1893   21.6935
 8275   23.0131   22.0143   3.3294   21.6935
 8276   24.6128   23.2174   4.6514   21.6935
 8277   25.9469   24.3522   5.3157   21.6935
 8278   24.5965   23.9167   2.2661   21.6935
 8279   25.5960   25.0106   1.9514   21.6935
 8280   25.8992   25.0338   2.8846   21.6935
 8281   24.6806   23.2854   4.6504   21.6935
 8282   24.2934   23.3279   3.2184   21.6935
 8283   23.1561   22.2954   2.8689   21.6935
 8284   25.1934   23.9177   4.2522   21.6935
 8285   22.2888   21.1660   3.7426   21.6935
 8286   25.0012   24.0693   3.1063   21.6935
 8287   25.1129   24.3331   2.5993   21.6935
 8288   24.7597   24.1804   1.9310   21.6935
 8289   23.2486   22.4522   2.6546   21.6935
 8290   26.3780   25.5783   2.6657   21.6935
 8291   22.3344   21.2272   3.6907   21.6935
 8292   26.1972   25.1602   3.4566   21.6935
 8293   24.1563   23.1814   3.2498   21.6935
 8294   23.6113   22.7410   2.9010   21.6935
 8295   23.4165   22.5678   2.8290   21.6935
 8296   23.3986   22.4067   3.3063   21.6935
 8297   42.1046   39.4172   8.9579   21.6935
 8298   24.1867   23.5697   2.0565   21.6935
 8299   24.3753   23.8297   1.8186   21.6935
 8300   23.1478   22.3596   2.6271   21.6935
 8301   24.2469   23.6063   2.1352   21.6935
 8302   23.7246   22.1703   5.1807   21.6935
 8303   26.1469   25.3543   2.6421   21.6935
 8304   22.2180   21.0739   3.8137   21.6935
 8305   23.4590   22.8281   2.1029   21.6935
 8306   24.1096   23.0266   3.6098   21.6935
 8307   23.8257   23.0819   2.4795   21.6935
 8308   24.2557   23.6109   2.1494   21.6935
 8309   23.8847   22.5257   4.5300   21.6935
 8310   24.8104   23.4786   4.4393   21.6935
 8311   24.2858   23.6362   2.1652   21.6935
 8312   24.4698   23.9745   1.6512   21.6935
 8313   24.2379   23.3299   3.0270   21.6935
 8314   23.7018   23.0415   2.2009   21.6935
 8315   23.0017   22.2291   2.5756   21.6935
 8316   22.7485   22.0356   2.3764   21.6935
 8317   24.1043   22.7450   4.5309   21.6935
 8318   25.5385   24.7146   2.7463   21.6935
 8319   24.7969   23.0933   5.6787   21.6935
 8320   28.8124   27.0643   5.8268   21.6935
 8321   25.8898   24.7843   3.6850   21.6935
 8322   23.9732   23.2231   2.5006   21.6935
 8323   22.6377   21.6062   3.4381   21.6935
 8324   31.4722   29.3559   7.0543   21.6935
 8325   23.9377   23.2235   2.3807   21.6935
 8326   22.9880   21.9771   3.3696   21.6935
 8327   24.3601   22.9286   4.7716   21.6935
 8328   23.4283   22.0945   4.4459   21.6935
 8329   24.6139   23.3894   4.0818   21.6935
 8330   25.7698   25.3782   1.3053   21.6935
 8331   24.6207   23.9595   2.2039   21.6935
 8332   22.2052   21.0497   3.8516   21.6935
 8333   24.8498   23.3486   5.0039   21.6935
 8334   30.7553   28.3790   7.9208   21.6935
 8335   39.3152   36.8082   8.3564   21.6935
 8336   26.4186   25.8541   1.8820   21.6935
 8337   24.4148   23.7685   2.1545   21.6935
 8338   23.5014   22.5808   3.0685   21.6935
 8339   23.3936   22.7267   2.2230   21.6935
 8340   24.2514   23.6065   2.1497   21.6935
 8341   23.9897   23.1243   2.8846   21.6935
 8342   23.5324   22.8591   2.2444   21.6935
 8343   38.9180   37.3339   5.2801   21.6935
 8344   24.3989   23.7587   2.1340   21.6935
 8345   25.9207   24.3691   5.1722   21.6935
 8346   23.8391   23.0918   2.4909   21.6935
 8347   23.0338   21.9473   3.6215   21.6935
 8348   24.6586   23.7797   2.9298   21.6935
 8349   23.3967   22.2800   3.7225   21.6935
 8350   23.8014   22.1359   5.5519   21.6935
 8351   33.0960   30.4807   8.7176   21.6935
 8352   23.2275   21.9999   4.0920   21.6935
 8353   23.4612   22.4048   3.5215   21.6935
 8354   23.0306   21.8870   3.8119   21.6935
 8355   37.3470   35.2514   6.9853   21.6935
 8356   25.4752   25.0142   1.5369   21.6935
 8357   22.3398   21.3336   3.3541   21.6935
 8358   23.1299   21.7826   4.4910   21.6935
 8359   25.6932   24.1492   5.1466   21.6935
 8360   23.5192   22.8472   2.2400   21.6935
 8361   23.3123   22.6725   2.1325   21.6935
 8362   25.3089   24.3019   3.3566   21.6935
 8363   22.9398   21.9337   3.3536   21.6935
 8364   23.3573   22.3072   3.5006   21.6935
 8365   25.6842   24.7183   3.2196   21.6935
 8366   23.8769   22.8181   3.5295   21.6935
 8367   22.9740   22.0629   3.0370   21.6935
 8368   23.8245   22.9247   2.9995   21.6935
 8369   22.6608   21.6082   3.5088   21.6935
 8370   23.5285   22.8589   2.2320   21.6935
 8371   22.1023   20.9122   3.9672   21.6935
 8372   23.6507   22.6056   3.4837   21.6935
 8373   23.5377   22.3513   3.9547   21.6935
 8374   22.3411   21.3607   3.2680   21.6935
 8375   29.4784   27.6052   6.2441   21.6935
 8376   22.2020   20.6222   5.2659   21.6935
 8377   24.2549   22.7853   4.8988   21.6935
 8378   23.7059   22.1797   5.0874   21.6935
 8379   25.1616   24.2345   3.0902   21.6935
 8380   23.0184   22.0150   3.3445   21.6935
 8381   25.3665   24.9433   1.4104   21.6935
 8382   23.8172   22.7281   3.6302   21.6935
 8383   22.9231   21.9897   3.1113   21.6935
 8384   23.4797   22.8452   2.1148   21.6935
 8385   24.4814   23.9791   1.6741   21.6935
 8386   25.6385   23.9967   5.4725   21.6935
 8387   25.9314   24.4052   5.0874   21.6935
 8388   24.2367   22.8476   4.6303   21.6935
 8389   23.6049   22.5438   3.5369   21.6935
 8390   33.5099   30.5972   9.7092   21.6935
 8391   23.0762   21.9450   3.7707   21.6935
 8392   24.1293   23.3820   2.4909   21.6935
 8393   22.9471   21.7708   3.9209   21.6935
 8394   23.1201   22.3655   2.5153   21.6935
 8395   23.9961   22.7689   4.0907   21.6935
 8396   28.9243   27.9562   3.2270   21.6935
 8397   23.1032   21.6830   4.7340   21.6935
 8398   23.2745   22.6518   2.0756   21.6935
 8399   27.4395   25.8296   5.3664   21.6935
 8400   23.7890   22.3384   4.8353   21.6935
 8401   22.1737   21.1644   3.3644   21.6935
 8402   37.0567   35.7803   4.2547   21.6935
 8403   22.1273   20.9623   3.8831   21.6935
 8404   23.5439   22.3292   4.0491   21.6935
 8405   23.7421   23.0483   2.3127   21.6935
 8406   22.7285   22.0204   2.3603   21.6935
 8407   24.8192   24.1415   2.2589   21.6935
 8408   22.4513   20.8546   5.3222   21.6935
 8409   22.6169   21.5931   3.4129   21.6935
 8410   24.7747   24.2010   1.9123   21.6935
 8411   25.7571   25.1878   1.8976   21.6935
 8412   25.5905   25.0052   1.9512   21.6935
 8413   25.5961   24.7380   2.8606   21.6935
 8414   23.2041   22.2390   3.2169   21.6935
 8415   24.1431   23.3280   2.7173   21.6935
 8416   23.1823   22.1970   3.2843   21.6935
 8417   22.6108   21.5913   3.3984   21.6935
 8418   23.4433   22.5878   2.8516   21.6935
 8419   27.2701   25.6757   5.3147   21.6935
 8420   23.7574   23.0365   2.4029   21.6935
 8421   44.1081   41.1054  10.0090   21.6935
 8422   22.2648   21.2816   3.2774   21.6935
 8423   25.5211   24.0578   4.8776   21.6935
 8424   24.4596   23.4346   3.4163   21.6935
 8425   23.1895   22.2200   3.2318   21.6935
 8426   24.4703   23.6299   2.8014   21.6935
 8427   24.8213   24.1449   2.2546   21.6935
 8428   24.2429   23.6031   2.1326   21.6935
 8429   37.2558   34.2474  10.0278   21.6935
 8430   24.0704   23.1098   3.2021   21.6935
 8431   23.1357   22.3803   2.5179   21.6935
 8432   24.3628   23.3623   3.3348   21.6935
 8433   24.2152   22.9464   4.2292   21.6935
 8434   23.5464   22.5566   3.2993   21.6935
 8435   23.3301   22.3373   3.3093   21.6935
 8436   25.2382   24.2856   3.1754   21.6935
 8437   26.2292   25.0851   3.8138   21.6935
 8438   32.9790   30.2142   9.2159   21.6935
 8439   26.1869   24.4842   5.6755   21.6935
 8440   23.8123   23.0734   2.4630   21.6935
 8441   29.5387   27.7771   5.8720   21.6935
 8442   22.8683   21.2135   5.5158   21.6935
 8443   26.1623   25.7223   1.4668   21.6935
 8444   23.9824   23.0360   3.1547   21.6935
 8445   23.6657   22.7730   2.9756   21.6935
 8446   23.5384   22.3186   4.0659   21.6935
 8447   24.0943   23.1628   3.1051   21.6935
 8448   25.1260   24.0697   3.5210   21.6935
 8449   24.4784   23.3185   3.8663   21.6935
 8450   23.4047   22.4146   3.3002   21.6935
 8451   37.4425   34.4729   9.8987   21.6935
 8452   24.2084   23.5884   2.0667   21.6935
 8453   23.4700   22.2566   4.0448   21.6935
 8454   21.8087   20.7184   3.6343   21.6935
 8455   23.9670   22.8386   3.7615   21.6935
 8456   24.0859   22.7944   4.3048   21.6935
 8457   23.3667   22.5367   2.7667   21.6935
 8458   25.2029   23.6906   5.0409   21.6935
 8459   23.7274   23.0402   2.2909   21.6935
 8460   25.2548   23.7696   4.9507   21.6935
 8461   23.4358   22.5853   2.8351   21.6935
 8462   31.6368   29.4075   7.4310   21.6935
 8463   25.8378   24.3401   4.9923   21.6935
 8464   23.1684   22.3787   2.6325   21.6935
 8465   24.1128   22.9920   3.7362   21.6935
 8466   24.6886   23.6299   3.5289   21.6935
 8467   25.0959   24.3223   2.5787   21.6935
 8468   23.0107   22.0148   3.3196   21.6935
 8469   24.1685   23.3759   2.6422   21.6935
 8470   23.1677   22.3780   2.6322   21.6935
 8471   35.8633   32.7633  10.3334   21.6935
 8472   22.7377   21.5894   3.8278   21.6935
 8473   24.2363   23.3366   2.9988   21.6935
 8474   22.1450   21.1344   3.3685   21.6935
 8475   23.8604   22.8020   3.5280   21.6935
 8476   25.6501   24.9434   2.3557   21.6935
 8477   23.1533   21.8415   4.3725   21.6935
 8478   24.4168   23.6193   2.6581   21.6935
 8479   44.9002   43.1734   5.7559   21.6935
 8480   25.1183   23.6705   4.8260   21.6935
 8481   22.5934   21.5171   3.5877   21.6935
 8482   22.1984   21.0379   3.8685   21.6935
 8483   36.6997   34.5423   7.1914   21.6935
 8484   24.8865   24.1561   2.4347   21.6935
 8485   24.2763   23.6294   2.1561   21.6935
 8486   24.3118   23.7206   1.9704   21.6935
 8487   33.4656   31.9647   5.0031   21.6935
 8488   21.6756   20.5730   3.6753   21.6756 *
 8489   26.4585   24.7956   5.5430   21.6756
 8490   22.5145   21.4308   3.6123   21.6756
 8491   23.9694   23.3997   1.8988   21.6756
 8492   23.5731   22.2538   4.3976   21.6756
 8493   24.4245   22.8355   5.2967   21.6756
 8494   23.2952   22.0300   4.2174   21.6756
 8495   23.2918   22.6645   2.0910   21.6756
 8496   24.9211   23.4795   4.8053   21.6756
 8497   24.9206   24.1679   2.5092   21.6756
 8498   24.3986   23.7584   2.1340   21.6756
 8499   26.3674   25.2096   3.8594   21.6756
 8500   25.7597   24.9802   2.5983   21.6756
 8501   23.2087   22.3729   2.7863   21.6756
 8502   23.1155   22.5182   1.9912   21.6756
 8503   24.9479   23.4291   5.0626   21.6756
 8504   22.7397   21.8100   3.0991   21.6756
 8505   23.2538   21.9830   4.2362   21.6756
 8506   25.2219   24.2706   3.1708   21.6756
 8507   25.2222   24.6900   1.7740   21.6756
 8508   23.3383   22.3284   3.3665   21.6756
 8509   24.4937   22.9878   5.0198   21.6756
 8510   25.5307   24.1721   4.5287   21.6756
 8511   22.2972   21.3132   3.2798   21.6756
 8512   24.2650   22.9426   4.4080   21.6756
 8513   23.2013   22.1300   3.5709   21.6756
 8514   23.4271   22.7531   2.2468   21.6756
 8515   23.8581   22.9661   2.9732   21.6756
 8516   24.8274   23.4948   4.4418   21.6756
 8517   24.5433   23.1257   4.7253   21.6756
 8518   26.4032   24.7543   5.4965   21.6756
 8519   24.2881   23.4693   2.7291   21.6756
 8520   23.6348   22.0373   5.3248   21.6756
 8521   22.7674   21.8540   3.0448   21.6756
 8522   24.0895   23.4948   1.9822   21.6756
 8523   25.7171   24.1049   5.3741   21.6756
 8524   23.2384   21.8645   4.5796   21.6756
 8525   22.7629   21.5679   3.9833   21.6756
 8526   22.1312   20.9519   3.9308   21.6756
 8527   23.9878   23.2303   2.5249   21.6756
 8528   24.3306   23.7427   1.9600   21.6756
 8529   25.8405   24.7835   3.5234   21.6756
 8530   23.0568   21.7249   4.4395   21.6756
 8531   24.2598   23.4378   2.7401   21.6756
 8532   25.0975   23.8589   4.1286   21.6756
 8533   23.6538   22.1389   5.0495   21.6756
 8534   24.1058   23.0842   3.4054   21.6756
 8535   24.3795   23.1716   4.0265   21.6756
 8536   24.0855   22.6904   4.6503   21.6756
 8537   26.9661   25.2453   5.7363   21.6756
 8538   24.3623   22.9299   4.7746   21.6756
 8539   31.3840   29.2015   7.2749   21.6756
 8540   25.0719   23.9658   3.6868   21.6756
 8541   25.0660   23.4698   5.3206   21.6756
 8542   23.0779   22.0886   3.2977   21.6756
 8543   24.1344   23.6223   1.7070   21.6756
 8544   22.9459   21.8161   3.7660   21.6756
 8545   25.0142   23.6321   4.6069   21.6756
 8546   24.7208   23.3573   4.5448   21.6756
 8547   38.6791   36.3563   7.7427   21.6756
 8548   23.9154   22.8022   3.7108   21.6756
 8549   28.0880   26.6153   4.9090   21.6756
 8550   24.5790   23.2066   4.5746   21.6756
 8551   23.4227   22.3503   3.5748   21.6756
 8552   24.4122   22.9731   4.7971   21.6756
 8553   23.3906   22.2098   3.9359   21.6756
 8554   23.8191   22.5326   4.2884   21.6756
 8555   25.1305   23.9130   4.0583   21.6756
 8556   22.1791   21.0069   3.9072   21.6756
 8557   37.7293   35.3636   7.8857   21.6756
 8558   24.2600   23.6142   2.1525   21.6756
 8559   23.7432   22.4321   4.3703   21.6756
 8560   27.3206   25.7207   5.3329   21.6756
 8561   24.6524   23.2117   4.8024   21.6756
 8562   22.6015   21.4098   3.9721   21.6756
 8563   24.3118   23.3161   3.3190   21.6756
 8564   23.5214   22.5409   3.2683   21.6756
 8565   27.2029   26.1152   3.6256   21.6756
 8566   23.7294   22.5432   3.9543   21.6756
 8567   27.0029   25.4184   5.2815   21.6756
 8568   23.6126   22.7424   2.9005   21.6756
 8569   24.0790   22.7894   4.2986   21.6756
 8570   25.5904   23.5419   6.8283   21.6756
 8571   25.1524   23.6804   4.9069   21.6756
 8572   25.2567   23.7524   5.0144   21.6756
 8573   24.4139   23.5326   2.9377   21.6756
 8574   23.3574   22.5322   2.7505   21.6756
 8575   25.8005   23.8541   6.4880   21.6756
 8576   26.9708   25.4144   5.1878   21.6756
 8577   22.4766   20.8782   5.3281   21.6756
 8578   22.8447   21.8915   3.1772   21.6756
 8579   23.4603   22.2222   4.1270   21.6756
 8580   23.6180   22.7433   2.9158   21.6756
 8581   27.5193   25.7822   5.7906   21.6756
 8582   23.7444   22.3891   4.5174   21.6756
 8583   23.0362   22.1218   3.0479   21.6756
 8584   25.4132   23.9776   4.7854   21.6756
 8585   37.8968   35.6656   7.4371   21.6756
 8586   24.6083   23.9493   2.1964   21.6756
 8587   25.1874   23.7137   4.9121   21.6756
 8588   24.9405   23.4970   4.8117   21.6756
 8589   23.8086   23.0261   2.6085   21.6756
 8590   23.2040   21.8976   4.3545   21.6756
 8591   24.0711   22.9622   3.6963   21.6756
 8592   23.5660   23.0634   1.6755   21.6756
 8593   23.4972   22.2619   4.1178   21.6756
 8594   24.1285   23.3810   2.4915   21.6756
 8595   22.9187   22.1711   2.4919   21.6756
 8596   24.3242   23.0892   4.1167   21.6756
 8597   24.1020   23.1565   3.1516   21.6756
 8598   22.7282   22.0158   2.3748   21.6756
 8599   25.6176   24.9152   2.3414   21.6756
 8600   23.1627   22.1840   3.2622   21.6756
 8601   23.5336   22.8602   2.2445   21.6756
 8602   24.0424   23.0891   3.1778   21.6756
 8603   24.0913   23.3603   2.4367   21.6756
 8604   25.2666   24.3189   3.1591   21.6756
 8605   24.7088   23.9904   2.3946   21.6756
 8606   39.7617   37.0822   8.9318   21.6756
 8607   23.0589   21.9637   3.6505   21.6756
 8608   24.2360   23.2649   3.2370   21.6756
 8609   22.7285   21.6460   3.6085   21.6756
 8610   23.4698   22.4710   3.3294   21.6756
 8611   22.5621   21.4929   3.5639   21.6756
 8612   25.0242   23.2152   6.0300   21.6756
 8613   24.0381   22.7663   4.2393   21.6756
 8614   25.2115   23.7990   4.7082   21.6756
 8615   23.5853   22.1438   4.8049   21.6756
 8616   31.9957   30.3493   5.4879   21.6756
 8617   29.5636   27.4242   7.1314   21.6756
 8618   23.2747   22.4334   2.8043   21.6756
 8619   23.9603   22.5360   4.7477   21.6756
 8620   23.4724   22.4700   3.3416   21.6756
 8621   25.6362   23.9218   5.7146   21.6756
 8622   24.0770   23.1471   3.0997   21.6756
 8623   23.5999   22.5384   3.5385   21.6756
 8624   23.1074   22.1367   3.2358   21.6756
 8625   24.5016   23.4646   3.4566   21.6756
 8626   23.4692   22.8375   2.1054   21.6756
 8627   24.6990   23.1512   5.1592   21.6756
 8628   25.2621   23.8219   4.8008   21.6756
 8629   25.0997   24.5312   1.8952   21.6756
 8630   22.7452   22.0313   2.3796   21.6756
 8631   38.9096   36.3626   8.4900   21.6756
 8632   23.2886   22.1582   3.7678   21.6756
 8633   22.3043   21.2867   3.3920   21.6756
 8634   26.0601   24.9064   3.8456   21.6756
 8635   25.4275   24.5055   3.0733   21.6756
 8636   35.6399   33.6170   6.7430   21.6756
 8637   23.4534   22.2082   4.1507   21.6756
 8638   23.8407   22.5519   4.2961   21.6756
 8639   22.9536   21.7799   3.9123   21.6756
 8640   24.2954   23.4625   2.7763   21.6756
 8641   23.3580   21.9664   4.6388   21.6756
 8642   42.4319   39.6691   9.2092   21.6756
 8643   25.9250   24.0502   6.2493   21.6756
 8644   24.9256   23.6827   4.1428   21.6756
 8645   24.7223   23.1993   5.0768   21.6756
 8646   22.5362   21.4425   3.6459   21.6756
 8647   27.4835   26.3375   3.8198   21.6756
 8648   24.1122   22.8968   4.0514   21.6756
 8649   41.2557   38.4691   9.2886   21.6756
 8650   22.7192   21.6724   3.4894   21.6756
 8651   23.5484   22.8740   2.2480   21.6756
 8652   22.5082   21.4061   3.6735   21.6756
 8653   23.2625   22.1103   3.8405   21.6756
 8654   22.2478   21.2565   3.3043   21.6756
 8655   22.9833   21.8141   3.8973   21.6756
 8656   25.1558   23.8402   4.3852   21.6756
 8657   23.3054   22.4989   2.6884   21.6756
 8658   24.0042   22.9399   3.5476   21.6756
 8659   32.6113   30.1123   8.3301   21.6756
 8660   25.1239   23.6614   4.8751   21.6756
 8661   23.3246   22.2258   3.6626   21.6756
 8662   23.4205   22.7478   2.2420   21.6756
 8663   23.8239   23.0820   2.4732   21.6756
 8664   23.3011   21.7110   5.3005   21.6756
 8665   41.5367   40.2496   4.2901   21.6756
 8666   22.1147   20.9604   3.8477   21.6756
 8667   26.1622   24.6876   4.9153   21.6756
 8668   25.1268   24.0663   3.5349   21.6756
 8669   23.2516   22.0256   4.0867   21.6756
 8670   23.8315   22.5433   4.2939   21.6756
 8671   24.3564   22.9250   4.7713   21.6756
 8672   23.8008   22.6691   3.7724   21.6756
 8673   23.5705   22.5167   3.5125   21.6756
 8674   25.7932   24.8251   3.2268   21.6756
 8675   24.7223   23.1749   5.1578   21.6756
 8676   22.3959   21.3908   3.3504   21.6756
 8677   25.2459   23.6663   5.2653   21.6756
 8678   31.2003   28.7182   8.2737   21.6756
 8679   23.9318   22.2632   5.5620   21.6756
 8680   23.4607   22.8298   2.1030   21.6756
 8681   37.9719   34.5158  11.5205   21.6756
 8682   22.9849   21.8994   3.6184   21.6756
 8683   23.1671   22.1018   3.5509   21.6756
 8684   23.8824   22.9486   3.1128   21.6756
 8685   23.7245   22.8737   2.8359   21.6756
 8686   24.3408   22.9105   4.7676   21.6756
 8687   22.5682   21.4963   3.5730   21.6756
 8688   34.9217   32.8033   7.0614   21.6756
 8689   35.0735   34.3677   2.3526   21.6756
